TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR),Age
T501598,C100001,1976-03-03,Unknown,Ahmedabad,43869.35,2024-02-12,154513,3363.69,48.3
T503205,C100432,,Female,Jaipur,52253.95,2024-08-09,160946,905.42,40.7
T503435,C100187,,Male,Bengaluru,2316.41,2024-07-29,173000,491.78,40.7
T501841,C100056,1973-08-20,Male,Chennai,116022.67,2024-08-15,133259,6736.22,50.9
T505921,C100759,1983-06-08,Female,Unknown,52253.95,2024-10-02,81039,3772.8,41.1
T502653,C100349,,Female,Pune,397135.49,2024-04-18,145243,1670.29,40.7
T505344,C100665,1963-12-08,Male,Ahmedabad,100878.91,2024-12-18,111324,2871.36,60.6
T503809,C100651,1989-01-02,Female,Chennai,79050.49,2024-04-10,22236,1413.17,35.5
T504609,C100042,1968-12-11,Male,Mumbai,41014.43,2024-09-18,81346,1461.15,55.6
T505287,C100302,1974-11-07,Female,Pune,45783.91,2024-11-29,35642,2975.03,49.6
T504188,C100627,1961-10-08,Female,Bangalore,24171.98,2024-02-19,165631,3212.85,62.7
T503577,C100651,1989-01-02,Female,Chennai,79050.49,2024-01-11,100306,4140.21,35.5
T500596,C100764,1966-06-14,Male,Jaipur,62112.48,2024-08-20,131608,2506.46,58.0
T504835,C100565,2004-09-19,Female,Bangalore,67225.87,2024-07-09,61147,399.87,19.8
T500433,C100729,,Male,Lucknow,264299.97,2024-09-05,163947,3117.99,40.7
T503593,C100352,1998-02-03,Female,Delhi,52253.95,2024-12-28,14809,7425.86,26.4
T502942,C100729,,Male,Lucknow,264299.97,2024-06-04,121221,9370.41,40.7
T500115,C100392,1981-08-02,Female,Bangalore,52253.95,2024-01-12,150825,596.37,42.9
T503468,C100149,2004-10-19,Female,Mumbai,31910.38,2024-09-16,72653,6466.72,19.7
T504042,C100281,2001-10-01,Male,Hyderabad,2716.26,2024-10-09,234418,1168.13,22.7
T501391,C100625,1969-02-04,Male,Lucknow,21865.24,2024-10-03,81826,1335.6,55.4
T502658,C100583,,Male,Nagpur,71828.0,2024-02-25,195537,1670.37,40.7
T504329,C100614,1968-08-13,Male,Chennai,11618.4,2024-07-19,170258,387.41,55.9
T501966,C100289,2004-03-09,Male,Jaipur,26392.12,2024-09-29,61138,93.29,20.3
T504350,C100712,1984-12-18,Male,Nagpur,7145.18,2024-05-23,14044,847.57,39.5
T502546,C100324,,Male,Ahmedabad,8250.81,2024-10-17,61458,302.89,40.7
T505223,C100668,1978-07-21,Female,Bangalore,99681.03,2024-12-14,164103,12084.06,45.9
T502638,C100446,1990-03-06,Female,Surat,26944.66,2024-04-16,165744,714.65,34.3
T501997,C100300,1990-07-09,Male,Chennai,47693.35,2024-06-27,111512,1819.41,34.0
T501583,C100246,1992-12-11,Male,Delhi,459949.04,2024-03-03,191314,1755.56,31.6
T500732,C100197,1987-04-09,Male,Bengaluru,12957.49,2024-02-02,174852,822.64,37.2
T502501,C100734,1985-06-24,Female,Pune,29158.72,2024-10-27,105736,8205.56,39.0
T503310,C100242,1991-05-14,Male,Hyderabad,103866.17,2024-02-01,84348,1223.64,33.1
T504215,C100455,,Female,Surat,9423.4,2024-03-21,181104,258.67,40.7
T502017,C100456,2003-10-21,Male,Ahmedabad,21475.71,2024-04-14,235131,165.96,20.7
T504765,C100039,1975-06-13,Female,Bangalore,269975.33,2024-04-01,200739,1756.36,49.0
T504078,C100528,1968-01-27,Female,Bangalore,23728.17,2024-01-19,192403,42218.0,56.4
T504890,C100391,1973-06-01,Female,Jaipur,18082.92,2024-06-03,83039,3531.72,51.1
T505874,C100528,1968-01-27,Female,Bangalore,23728.17,2024-04-20,155255,855.99,56.4
T502858,C100177,,Unknown,Ahmedabad,208320.55,2024-07-07,32501,3668.46,40.7
T503099,C100029,1977-04-21,Male,Unknown,12477.43,2024-05-03,224146,312.7,47.2
T504352,C100372,1983-12-19,Female,Mumbai,59995.96,2024-11-07,194608,442.39,40.5
T501591,C100598,1995-02-20,Female,Bengaluru,138205.32,2024-03-24,232628,3681.18,29.4
T505670,C100503,1956-08-12,Female,Pune,146446.03,2024-11-26,175357,2513.62,67.9
T504007,C100068,2003-08-22,Unknown,Bengaluru,51367.71,2024-04-23,185316,4630.03,20.9
T500117,C100126,1992-08-14,Unknown,Jaipur,17927.78,2024-03-27,110057,2018.13,31.9
T501825,C100083,,Female,Hyderabad,7606.81,2024-10-22,3755,2057.3999999999996,40.7
T504798,C100586,2002-01-03,Unknown,Hyderabad,69749.17,2024-07-15,193016,2314.24,22.5
T500473,C100443,2004-05-13,Female,Nagpur,102909.31,2024-08-02,50113,2621.9,20.1
T502582,C100468,,Male,Chennai,84203.67,2024-12-25,25452,1366.8,40.7
T504070,C100041,1982-06-22,Male,Bangalore,22606.16,2024-12-10,81651,259.05,42.0
T504545,C100385,1986-09-04,Female,Pune,31830.7,2024-08-29,2453,11471.06,37.8
T501137,C100748,1989-07-05,Male,Mumbai,63573.89,2024-06-04,105905,2472.16,35.0
T501490,C100568,,Unknown,Jaipur,51367.71,2024-04-13,246,2912.38,40.7
T503925,C100514,1975-12-04,Unknown,Kolkata,51367.71,2024-11-05,90940,372.91,48.6
T505240,C100714,1967-02-19,Male,Bengaluru,13233.37,2024-12-11,40739,76.8,57.4
T502109,C100362,1960-07-10,Female,Mumbai,10708.63,2024-02-22,120411,513.8,64.0
T501836,C100472,2000-01-07,Male,Chennai,13195.64,2024-07-18,205120,246.25,24.5
T501646,C100075,2001-02-25,Female,Hyderabad,13759.87,2024-02-01,10935,793.19,23.3
T502646,C100661,1965-06-14,Unknown,Jaipur,105161.33,2024-12-30,72649,1100.4,59.0
T504493,C100729,,Male,Lucknow,264299.97,2024-10-04,24604,23682.4,40.7
T504770,C100668,1978-07-21,Female,Bangalore,99681.03,2024-06-10,54117,12127.43,45.9
T504461,C100468,,Male,Chennai,84203.67,2024-08-11,141955,1739.02,40.7
T504061,C100143,1981-07-23,Male,Pune,241385.44,2024-01-30,104444,4744.61,42.9
T504133,C100680,1964-12-27,Male,Chennai,83125.23,2024-11-09,173610,14280.33,59.5
T502333,C100494,1999-10-07,Male,Ahmedabad,11661.72,2024-01-06,24521,733.16,24.7
T502141,C100638,1986-09-15,Female,Chennai,39836.78,2024-08-21,195450,1052.31,37.8
T505651,C100286,1981-05-16,Female,Jaipur,28080.8,2024-03-24,201018,234.49,43.1
T500639,C100572,1969-12-09,Female,Mumbai,8282.21,2024-10-02,184119,259.86,54.6
T502516,C100254,1964-06-08,Female,Ahmedabad,184790.05,2024-01-04,155308,7802.05,60.1
T502099,C100251,1957-05-01,Female,Pune,19062.18,2024-06-17,153348,5003.57,67.2
T503090,C100753,1958-12-05,Male,Ahmedabad,47693.35,2024-02-15,5939,12568.25,65.6
T501328,C100690,,Male,Bangalore,120392.94,2024-01-29,14351,862.72,40.7
T504781,C100375,1999-11-27,Male,Nagpur,267588.1,2024-08-18,140148,8991.39,24.6
T502987,C100760,1974-03-14,Female,Mumbai,286147.6,2024-04-12,74451,15703.32,50.3
T504874,C100426,2001-12-20,Female,Kolkata,64167.81,2024-04-14,42454,1021.32,22.5
T505502,C100515,1997-10-13,Male,Chennai,48437.97,2024-08-24,171405,984.48,26.7
T505015,C100136,2002-08-17,Unknown,Ahmedabad,51367.71,2024-11-06,12531,2319.76,21.9
T504986,C100014,1995-01-22,Male,Lucknow,72097.18,2024-09-15,103013,1123.56,29.4
T503612,C100667,1996-11-02,Female,Chennai,20940.54,2024-09-06,190552,111.97,27.7
T501871,C100063,2001-02-14,Female,Chennai,67715.0,2024-08-16,61129,1240.38,23.4
T503002,C100525,1969-05-10,Female,Chennai,212533.64,2024-12-28,215406,10089.13,55.1
T504999,C100103,1991-02-14,Unknown,Delhi,51367.71,2024-09-18,160408,1108.8,33.4
T505171,C100423,2004-10-23,Male,Chennai,138103.22,2024-08-23,72907,9526.31,19.7
T503021,C100548,1982-08-07,Female,Nagpur,53292.45,2024-09-03,14114,1966.6,41.9
T504474,C100291,1975-08-14,Female,Pune,52253.95,2024-10-07,4809,3010.48,48.9
T504888,C100145,,Unknown,Mumbai,51367.71,2024-04-18,51533,3228.73,40.7
T500706,C100218,1979-08-01,Male,Ahmedabad,470799.86,2024-02-11,203122,7067.19,44.9
T500683,C100668,1978-07-21,Female,Bangalore,99681.03,2024-07-28,115636,8905.88,45.9
T505765,C100616,1998-12-12,Male,Lucknow,68502.33,2024-07-19,90642,8505.43,25.5
T502050,C100067,,Unknown,Jaipur,36368.89,2024-10-29,253,2585.31,40.7
T502652,C100391,1973-06-01,Female,Jaipur,18082.92,2024-08-11,135747,13067.3,51.1
T503521,C100211,1976-08-07,Unknown,Ahmedabad,98676.94,2024-05-30,70350,5320.63,47.9
T504198,C100578,1972-02-22,Male,Hyderabad,68047.49,2024-01-15,85123,3245.69,52.4
T501384,C100349,,Female,Pune,397135.49,2024-09-04,70019,7437.24,40.7
T500949,C100481,1988-05-22,Male,Jaipur,1624.3,2024-01-05,81419,675.91,36.1
T505973,C100028,1973-05-26,Unknown,Hyderabad,51367.71,2024-05-29,82052,5016.03,51.1
T500712,C100455,,Female,Surat,9423.4,2024-02-02,94854,258.55,40.7
T504644,C100019,,Unknown,Bengaluru,102437.46,2024-03-09,191020,2489.95,40.7
T504613,C100683,1974-10-06,Female,Mumbai,51370.71,2024-03-07,32207,784.58,49.7
T500757,C100314,2004-01-12,Male,Mumbai,47693.35,2024-05-18,12315,2621.0,20.5
T500698,C100471,1963-11-03,Male,Bangalore,47693.35,2024-12-27,101610,1999.27,60.7
T501901,C100222,1969-03-14,Female,Lucknow,77445.15,2024-03-19,220501,1601.4,55.3
T502711,C100317,1983-03-05,Unknown,Surat,27760.8,2024-10-25,211221,3245.36,41.3
T504652,C100049,2002-11-07,Female,Pune,26295.53,2024-06-11,114645,565.25,21.6
T502264,C100581,1991-01-10,Male,Bengaluru,13752.63,2024-08-09,193355,335.52,33.5
T501032,C100624,1991-03-23,Female,Kolkata,34075.98,2024-02-04,3431,1104.78,33.3
T504444,C100663,1961-03-24,Male,Unknown,600713.48,2024-08-19,194835,992.67,63.3
T503640,C100501,,Female,Delhi,98637.64,2024-07-11,72950,577.36,40.7
T505990,C100377,1965-07-07,Male,Bangalore,31307.17,2024-10-30,80843,20303.96,59.0
T501875,C100493,,Female,Ahmedabad,102129.94,2024-03-24,15516,17946.33,40.7
T504013,C100703,1984-05-15,Female,Jaipur,125815.19,2024-11-30,184538,3154.8,40.1
T503338,C100037,1994-03-09,Female,Delhi,33340.33,2024-11-11,52549,1055.75,30.3
T504574,C100651,1989-01-02,Female,Chennai,79050.49,2024-04-18,33344,5398.11,35.5
T501193,C100023,1975-05-12,Male,Hyderabad,5699.11,2024-10-09,222808,1271.49,49.1
T501442,C100049,2002-11-07,Female,Pune,26295.53,2024-10-24,184041,2244.12,21.6
T503549,C100573,1976-01-19,Male,Hyderabad,41943.84,2024-10-04,715,6551.24,48.4
T502732,C100633,1960-05-16,Male,Jaipur,7650.67,2024-09-07,204958,1809.47,64.1
T500210,C100623,1972-11-07,Female,Nagpur,52253.95,2024-05-16,75534,2753.19,51.6
T504149,C100638,1986-09-15,Female,Chennai,39836.78,2024-11-24,81716,1829.92,37.8
T502840,C100257,,Unknown,Jaipur,88380.56,2024-04-06,34016,2040.76,40.7
T502717,C100681,1967-05-15,Female,Lucknow,239151.47,2024-08-17,111210,5453.93,57.1
T504864,C100767,,Female,Unknown,70068.58,2024-12-04,12720,1533.1,40.7
T501023,C100388,1964-07-26,Unknown,Jaipur,12241.45,2024-09-25,185321,1849.63,59.9
T501863,C100123,1996-09-14,Male,Hyderabad,24576.12,2024-07-30,225609,555.02,27.8
T503480,C100094,1981-03-20,Female,Bangalore,50521.45,2024-10-23,230237,11161.26,43.3
T504254,C100449,2001-08-09,Male,Chennai,47693.35,2024-06-27,43533,4432.01,22.9
T504035,C100153,1982-08-04,Female,Lucknow,379373.89,2024-10-24,3624,10611.0,41.9
T503395,C100668,1978-07-21,Female,Bangalore,99681.03,2024-02-20,161206,559.29,45.9
T502360,C100622,1963-08-04,Male,Pune,114620.95,2024-12-20,170430,141.49,60.9
T504627,C100747,1969-08-14,Female,Mumbai,52638.76,2024-09-29,111148,3414.53,54.9
T505566,C100015,1994-04-22,Male,Mumbai,47693.35,2024-01-03,133947,1268.13,30.2
T501971,C100036,1957-08-04,Unknown,Lucknow,119884.19,2024-01-04,53654,925.12,66.9
T504371,C100258,2000-05-26,Male,Unknown,16944.13,2024-12-02,201059,7720.76,24.1
T504892,C100323,2001-05-11,Female,Bengaluru,44187.46,2024-06-08,62800,739.35,23.1
T500419,C100174,1972-07-21,Male,Bengaluru,97279.18,2024-12-04,202444,9917.79,51.9
T502700,C100341,1990-12-17,Male,Nagpur,1305.73,2024-01-14,214018,1112.41,33.5
T502593,C100479,1980-10-22,Female,Kolkata,98501.77,2024-03-04,62027,11102.01,43.7
T502323,C100284,1987-04-12,Male,Lucknow,21229.49,2024-11-19,154802,210.5,37.2
T502616,C100759,1983-06-08,Female,Unknown,52253.95,2024-01-20,102038,5673.1,41.1
T505361,C100684,,Unknown,Ahmedabad,27777.54,2024-11-21,91827,573.44,40.7
T504834,C100370,2001-12-02,Female,Mumbai,25951.83,2024-01-06,160516,431.09,22.6
T505521,C100380,,Female,Delhi,52253.95,2024-01-02,35312,2334.42,40.7
T501260,C100116,1960-09-25,Female,Pune,220401.55,2024-10-09,50212,1370.03,63.8
T502531,C100106,,Male,Delhi,60836.59,2024-07-03,152747,151.72,40.7
T500615,C100499,,Male,Hyderabad,29516.2,2024-02-18,93202,2491.99,40.7
T500899,C100658,1996-06-17,Female,Chennai,62261.48,2024-05-10,55144,8344.29,28.0
T500616,C100616,1998-12-12,Male,Lucknow,68502.33,2024-10-05,72905,1992.61,25.5
T504175,C100368,1991-10-16,Female,Jaipur,144315.15,2024-02-18,224521,7687.78,32.7
T503225,C100076,2001-07-05,Female,Ahmedabad,12298.94,2024-02-04,152128,1920.42,23.0
T502898,C100569,1967-08-06,Unknown,Kolkata,51367.71,2024-07-06,215138,1161.52,56.9
T502290,C100080,1998-05-06,Male,Bangalore,772078.46,2024-09-18,185311,3952.23,26.2
T505462,C100484,1984-05-17,Male,Jaipur,12346.88,2024-03-05,83906,1509.48,40.1
T501342,C100141,1986-10-20,Unknown,Mumbai,160886.94,2024-09-18,175316,15553.39,37.7
T500507,C100266,1960-08-05,Female,Surat,201021.76,2024-10-16,53440,6169.92,63.9
T501731,C100308,1993-09-07,Male,Ahmedabad,11206.16,2024-06-03,224203,917.75,30.8
T504349,C100141,1986-10-20,Unknown,Mumbai,160886.94,2024-10-29,121333,6403.9,37.7
T501831,C100116,1960-09-25,Female,Pune,220401.55,2024-03-11,141721,1795.48,63.8
T504911,C100119,1962-01-23,Female,Pune,52253.95,2024-06-11,204133,241.17,62.4
T500500,C100105,1995-10-18,Female,Lucknow,21507.37,2024-06-05,34446,9039.6,28.7
T504283,C100022,,Female,Delhi,52253.95,2024-09-05,85050,3298.94,40.7
T503138,C100776,1964-01-07,Female,Bangalore,31244.52,2024-12-01,141545,499.56,60.5
T505901,C100510,2000-08-03,Female,Ahmedabad,235563.0,2024-07-05,34833,4118.27,23.9
T500968,C100381,2000-06-26,Female,Ahmedabad,34569.41,2024-10-08,100641,2161.04,24.0
T500359,C100595,1957-11-12,Female,Mumbai,17193.93,2024-02-16,144607,2057.3999999999996,66.6
T504093,C100294,1977-04-19,Female,Hyderabad,52253.95,2024-12-11,102051,381.83,47.2
T504214,C100199,1983-08-12,Male,Mumbai,71799.72,2024-10-16,143024,2092.68,40.9
T503681,C100145,,Unknown,Mumbai,51367.71,2024-01-19,93047,2247.23,40.7
T505467,C100590,1974-06-03,Male,Hyderabad,26712.59,2024-01-05,141225,616.66,50.1
T505054,C100450,1992-01-17,Female,Delhi,111417.27,2024-08-10,5640,5183.93,32.5
T501257,C100092,2000-06-15,Male,Ahmedabad,47693.35,2024-01-30,41711,3401.39,24.0
T500948,C100442,1956-11-17,Female,Ahmedabad,8610.61,2024-10-15,195728,1553.46,67.6
T504205,C100188,1981-12-18,Male,Pune,34870.27,2024-09-27,162700,2736.65,42.5
T500868,C100525,1969-05-10,Female,Chennai,212533.64,2024-11-07,205954,5577.25,55.1
T504621,C100633,1960-05-16,Male,Jaipur,7650.67,2024-06-27,174312,726.09,64.1
T501745,C100693,1988-10-11,Female,Jaipur,247886.54,2024-07-20,144302,7432.64,35.7
T501766,C100662,,Male,Mumbai,64116.87,2024-06-14,170430,1524.88,40.7
T503981,C100142,1997-07-20,Female,Jaipur,52253.95,2024-02-03,74220,977.19,26.9
T502397,C100015,1994-04-22,Male,Mumbai,47693.35,2024-04-18,182438,194.22,30.2
T505340,C100043,1955-11-15,Female,Chennai,3931.81,2024-07-07,162943,610.72,68.6
T503467,C100679,,Male,Kolkata,39458.8,2024-04-12,180010,1228.88,40.7
T502878,C100282,1998-11-01,Female,Hyderabad,10270.51,2024-09-08,164401,117.78,25.7
T501771,C100653,1965-07-06,Female,Ahmedabad,305029.15,2024-07-14,131845,1057.22,59.0
T501498,C100516,1982-07-14,Female,Unknown,98173.58,2024-09-17,55424,4811.51,42.0
T502853,C100372,1983-12-19,Female,Mumbai,59995.96,2024-07-06,13234,2057.3999999999996,40.5
T504562,C100720,,Male,Lucknow,53994.49,2024-01-07,184319,6315.55,40.7
T503642,C100670,1983-10-26,Female,Mumbai,371867.09,2024-03-11,213836,8962.11,40.7
T501059,C100328,1993-09-23,Female,Mumbai,138849.89,2024-06-10,165313,2968.3,30.8
T500054,C100450,1992-01-17,Female,Delhi,111417.27,2024-11-28,1811,4995.16,32.5
T505235,C100729,,Male,Lucknow,264299.97,2024-05-03,175113,392.1,40.7
T501268,C100285,1991-08-17,Female,Pune,63464.25,2024-03-17,32931,1557.58,32.9
T504822,C100535,1981-02-12,Female,Chennai,10577.18,2024-07-31,171846,4667.62,43.4
T503295,C100067,,Unknown,Jaipur,36368.89,2024-07-07,192348,4471.1,40.7
T502947,C100723,1971-06-05,Male,Surat,78759.05,2024-12-29,120802,699.57,53.1
T500785,C100272,,Female,Pune,10046.68,2024-05-10,193027,884.74,40.7
T500161,C100231,1991-01-13,Female,Delhi,66484.0,2024-10-16,132824,699.8,33.5
T505825,C100397,1981-12-02,Female,Mumbai,1686.42,2024-11-08,185351,456.23,42.6
T503659,C100563,,Unknown,Delhi,51367.71,2024-12-13,82756,5380.16,40.7
T505456,C100547,,Female,Delhi,49530.12,2024-10-27,123200,2009.18,40.7
T501497,C100695,,Male,Unknown,26555.71,2024-02-06,211047,3649.41,40.7
T505141,C100032,1977-10-16,Female,Kolkata,27810.1,2024-02-27,34238,615.09,46.7
T501523,C100475,,Female,Bengaluru,89827.75,2024-10-16,164807,4668.44,40.7
T505888,C100189,1969-02-16,Female,Mumbai,7756.98,2024-11-02,51829,428.17,55.4
T504433,C100404,,Male,Kolkata,17067.98,2024-05-08,115737,1852.25,40.7
T501714,C100661,1965-06-14,Unknown,Jaipur,105161.33,2024-03-18,144801,1159.58,59.0
T501279,C100285,1991-08-17,Female,Pune,63464.25,2024-06-03,171719,1852.51,32.9
T501115,C100238,1981-10-25,Unknown,Pune,51367.71,2024-09-22,120120,6986.66,42.7
T501104,C100350,1984-05-06,Male,Bengaluru,47693.35,2024-10-01,150652,8181.34,40.2
T500307,C100798,2000-02-01,Male,Delhi,17004.51,2024-02-05,4824,2057.3999999999996,24.4
T503716,C100546,1993-05-20,Male,Delhi,76684.14,2024-05-26,183738,1065.22,31.1
T505402,C100114,1977-09-22,Female,Lucknow,52253.95,2024-12-04,191012,1218.39,46.8
T503217,C100004,1982-06-13,Male,Lucknow,13136.92,2024-12-19,150015,126.5,42.0
T501700,C100423,2004-10-23,Male,Chennai,138103.22,2024-08-22,2610,5756.44,19.7
T505089,C100663,1961-03-24,Male,Unknown,600713.48,2024-03-19,195022,1728.77,63.3
T505900,C100438,,Female,Bengaluru,52253.95,2024-11-09,163335,497.03,40.7
T500610,C100069,1969-07-10,Male,Unknown,884.62,2024-12-26,141659,2552.67,55.0
T500671,C100333,1986-03-18,Female,Lucknow,52253.95,2024-02-03,233932,10006.25,38.3
T500974,C100760,1974-03-14,Female,Mumbai,286147.6,2024-11-22,115458,4573.36,50.3
T503409,C100167,1989-12-06,Female,Bangalore,11248.7,2024-10-03,91609,2857.8,34.6
T505712,C100429,1992-05-17,Female,Delhi,40293.13,2024-07-19,213319,2013.26,32.1
T500607,C100637,1989-04-09,Female,Pune,52253.95,2024-03-06,95611,17676.1,35.2
T502753,C100790,1994-02-03,Female,Pune,108574.79,2024-07-05,194443,381.56,30.4
T502253,C100652,1991-12-20,Male,Unknown,58919.28,2024-08-31,81008,8068.1,32.5
T504510,C100442,1956-11-17,Female,Ahmedabad,8610.61,2024-12-01,1337,23.53,67.6
T502497,C100700,1988-03-06,Male,Pune,47693.35,2024-02-27,41048,1909.14,36.3
T500028,C100207,1974-06-06,Male,Delhi,68660.4,2024-07-29,45433,1980.53,50.1
T502158,C100705,1964-12-03,Female,Bengaluru,92850.2,2024-01-25,94705,1816.9,59.6
T502204,C100123,1996-09-14,Male,Hyderabad,24576.12,2024-12-29,155739,1121.86,27.8
T504914,C100717,1983-04-25,Female,Mumbai,52253.95,2024-03-05,221156,335.89,41.2
T503831,C100251,1957-05-01,Female,Pune,19062.18,2024-12-17,12525,480.09,67.2
T503130,C100742,,Unknown,Mumbai,4402.93,2024-06-15,161006,4100.32,40.7
T504919,C100663,1961-03-24,Male,Unknown,600713.48,2024-01-15,115757,13069.87,63.3
T502302,C100251,1957-05-01,Female,Pune,19062.18,2024-04-13,33308,2039.36,67.2
T502408,C100791,1986-10-19,Female,Kolkata,91747.28,2024-10-11,64916,14404.25,37.7
T502936,C100480,1993-09-08,Female,Mumbai,37940.98,2024-06-14,93938,218.68,30.8
T500345,C100141,1986-10-20,Unknown,Mumbai,160886.94,2024-09-17,145310,7140.2,37.7
T505573,C100512,1986-08-19,Male,Unknown,88055.27,2024-12-17,54612,1150.55,37.9
T501580,C100262,,Female,Hyderabad,52253.95,2024-05-05,81340,915.4,40.7
T503194,C100416,1988-10-20,Male,Jaipur,77721.72,2024-06-28,224120,1585.38,35.7
T501990,C100569,1967-08-06,Unknown,Kolkata,51367.71,2024-03-30,125039,20225.6,56.9
T505029,C100667,1996-11-02,Female,Chennai,20940.54,2024-12-28,60202,237.01,27.7
T504322,C100237,,Male,Pune,47693.35,2024-07-27,100132,2057.3999999999996,40.7
T502885,C100560,,Female,Jaipur,25797.87,2024-06-19,71943,3807.81,40.7
T502496,C100293,1989-05-13,Male,Bangalore,10023.2,2024-09-26,54428,1077.91,35.1
T501122,C100697,1969-10-22,Male,Mumbai,47693.35,2024-01-26,191732,1560.03,54.7
T500019,C100147,1997-03-17,Male,Mumbai,34392.46,2024-08-23,143259,1939.66,27.3
T503052,C100140,1964-06-15,Unknown,Kolkata,699519.01,2024-06-21,42801,857.59,60.0
T503326,C100001,1976-03-03,Unknown,Ahmedabad,43869.35,2024-01-21,20527,2185.51,48.3
T500991,C100716,,Female,Unknown,240805.5,2024-04-02,170820,2705.61,40.7
T504896,C100623,1972-11-07,Female,Nagpur,52253.95,2024-03-04,174036,2357.63,51.6
T505790,C100645,1981-11-02,Male,Unknown,47693.35,2024-11-25,71817,5019.44,42.7
T501535,C100055,2001-01-23,Male,Lucknow,39750.83,2024-07-07,181650,4494.67,23.4
T502650,C100211,1976-08-07,Unknown,Ahmedabad,98676.94,2024-03-27,141741,1305.14,47.9
T502431,C100789,1972-02-08,Female,Delhi,52253.95,2024-05-08,54917,732.91,52.4
T503155,C100522,,Male,Chennai,35215.42,2024-12-23,224918,1697.33,40.7
T502420,C100696,1975-05-18,Male,Unknown,295142.68,2024-01-22,42405,7433.43,49.1
T502904,C100285,1991-08-17,Female,Pune,63464.25,2024-03-10,120900,6291.7,32.9
T505154,C100387,1977-02-16,Male,Kolkata,20501.21,2024-01-31,41425,21515.41,47.4
T501883,C100693,1988-10-11,Female,Jaipur,247886.54,2024-03-06,231503,9791.34,35.7
T505061,C100055,2001-01-23,Male,Lucknow,39750.83,2024-12-14,145941,1310.76,23.4
T504470,C100520,1979-07-13,Male,Bengaluru,57394.34,2024-05-30,124413,942.5,45.0
T505540,C100115,1993-02-11,Male,Kolkata,11109.49,2024-02-21,100332,458.43,31.4
T501182,C100418,1960-01-14,Unknown,Hyderabad,51367.71,2024-12-12,203219,180.71,64.5
T502108,C100121,,Unknown,Delhi,51367.71,2024-12-08,145524,839.63,40.7
T500169,C100768,1991-10-16,Female,Delhi,25918.41,2024-12-19,170134,814.12,32.7
T500722,C100476,1964-07-27,Female,Pune,66112.87,2024-03-07,10010,917.54,59.9
T504812,C100483,2004-08-13,Male,Mumbai,47693.35,2024-11-20,203307,625.63,19.9
